"optimus_id", "age", "party", "ethnicity", "maritalstatus", "income", "cd", "dma"
57569,68.0,Non-Partisan,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
826835,66.0,Democratic,European,Married,125k-200k,4.0,RENO DMA (EST.)
1098830,60.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
890365,57.0,Non-Partisan,European,Married,200k+,2.0,RENO DMA (EST.)
166616,58.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1058436,61.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
832042,79.0,Republican,nan,Married,0-35k,2.0,RENO DMA (EST.)
52936,70.0,Republican,Hispanic,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
868202,46.0,Non-Partisan,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
876207,63.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
574373,60.0,Republican,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
990467,52.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
879268,60.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
286990,28.0,Republican,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
291245,44.0,Democratic,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
304144,77.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
795416,28.0,Non-Partisan,nan,nan,Unknown,2.0,RENO DMA (EST.)
1003411,90.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
1049439,69.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
832069,36.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
1052364,49.0,Libertarian,European,nan,Unknown,2.0,RENO DMA (EST.)
337634,63.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
727159,33.0,Non-Partisan,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
273125,47.0,American Independent,nan,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
1025420,68.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
641270,40.0,Non-Partisan,European,Non-Traditional,75k-125k,3.0,LAS VEGAS DMA (EST.)
69814,41.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
647167,44.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
751833,78.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
377354,61.0,Democratic,European,Non-Traditional,35k-75k,4.0,LAS VEGAS DMA (EST.)
283587,56.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
114537,78.0,Democratic,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
698295,76.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
965239,85.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
822992,75.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
542179,50.0,Democratic,European,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
122723,80.0,Republican,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
817250,31.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
219232,40.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
10176,63.0,Republican,nan,Married,125k-200k,2.0,RENO DMA (EST.)
786320,49.0,Republican,European,Non-Traditional,0-35k,2.0,RENO DMA (EST.)
256141,65.0,Republican,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
268714,71.0,Democratic,nan,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
367685,72.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
164317,46.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
454280,75.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
63482,65.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
105298,54.0,Republican,nan,Married,200k+,3.0,LAS VEGAS DMA (EST.)
610047,70.0,Democratic,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
857094,67.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
959923,65.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
33719,76.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
684957,52.0,American Independent,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
888201,58.0,Democratic,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
500083,54.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
13386,76.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
480771,62.0,Democratic,Hispanic,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
1019875,36.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
633844,69.0,Non-Partisan,Asian,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
967346,61.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
707653,94.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
915827,44.0,Republican,Hispanic,Married,200k+,2.0,RENO DMA (EST.)
307529,51.0,Non-Partisan,European,nan,200k+,3.0,LAS VEGAS DMA (EST.)
136683,56.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
605836,59.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
783678,70.0,American Independent,nan,nan,Unknown,2.0,RENO DMA (EST.)
224538,77.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
167562,69.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
293130,77.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
81817,81.0,Republican,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
715376,59.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
609773,65.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
69395,43.0,Republican,European,Non-Traditional,200k+,3.0,LAS VEGAS DMA (EST.)
1001132,48.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
261964,64.0,Democratic,Other,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
464373,64.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
57089,60.0,Republican,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
261610,65.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
337762,83.0,Democratic,nan,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
899272,84.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
362175,61.0,Democratic,African-American,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
510518,63.0,Non-Partisan,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1054677,55.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
362987,78.0,Democratic,African-American,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
558231,81.0,Republican,Asian,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
754375,83.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1038147,70.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
393655,88.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
177923,54.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
675483,39.0,Democratic,Hispanic,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
685195,40.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
187460,55.0,Democratic,European,Non-Traditional,75k-125k,4.0,LAS VEGAS DMA (EST.)
353596,59.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
1000231,49.0,American Independent,European,Married,75k-125k,2.0,RENO DMA (EST.)
487126,63.0,Democratic,nan,nan,200k+,1.0,LAS VEGAS DMA (EST.)
325173,57.0,Republican,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
196602,81.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
1096678,61.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
1092311,53.0,Democratic,Hispanic,Married,75k-125k,2.0,RENO DMA (EST.)
321584,71.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
293956,75.0,Non-Partisan,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
870893,77.0,Non-Partisan,nan,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
338006,86.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
378865,50.0,Democratic,European,nan,200k+,4.0,LAS VEGAS DMA (EST.)
283295,61.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
998900,46.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
287379,57.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
777882,70.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
1048816,46.0,Non-Partisan,European,Married,Unknown,2.0,RENO DMA (EST.)
963483,69.0,Democratic,Asian,nan,35k-75k,2.0,RENO DMA (EST.)
931605,73.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
97475,40.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
276822,36.0,Democratic,European,Non-Traditional,35k-75k,4.0,LAS VEGAS DMA (EST.)
141180,37.0,Democratic,European,Non-Traditional,35k-75k,4.0,LAS VEGAS DMA (EST.)
351696,69.0,Non-Partisan,Hispanic,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
915052,70.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
264325,58.0,Republican,nan,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
249708,76.0,Republican,Hispanic,nan,200k+,3.0,LAS VEGAS DMA (EST.)
591975,65.0,Republican,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
575693,69.0,Democratic,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
227791,65.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
1090331,73.0,Non-Partisan,European,Married,Unknown,2.0,RENO DMA (EST.)
647358,30.0,Republican,nan,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
1104479,75.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
345791,43.0,Non-Partisan,nan,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
519321,48.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
583676,63.0,Democratic,nan,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
819282,82.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
839613,75.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
288751,51.0,Republican,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
176678,51.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
672397,76.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
58414,61.0,American Independent,Hispanic,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
761866,65.0,Democratic,Hispanic,Non-Traditional,75k-125k,1.0,LAS VEGAS DMA (EST.)
322091,49.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
444681,70.0,Republican,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
634749,66.0,Republican,nan,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1058944,61.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
702127,62.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
669734,43.0,Libertarian,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
83816,86.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
630688,68.0,Non-Partisan,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
315752,68.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
892763,53.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
1070915,64.0,Republican,Hispanic,nan,75k-125k,2.0,RENO DMA (EST.)
1061659,56.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
212008,50.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
883251,80.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
988747,76.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
1012993,54.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
566945,85.0,American Independent,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
44355,43.0,Non-Partisan,Hispanic,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
619514,67.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
1001748,55.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
465871,57.0,Non-Partisan,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
525796,62.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
784419,58.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
761504,50.0,Non-Partisan,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
1016017,85.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
34831,83.0,Democratic,Hispanic,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
815662,56.0,Democratic,European,Married,Unknown,2.0,SALT LAKE CITY DMA (EST.)
426158,50.0,Democratic,Hispanic,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
714536,94.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
657310,37.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
992426,58.0,American Independent,nan,nan,75k-125k,2.0,RENO DMA (EST.)
413417,62.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
872385,69.0,American Independent,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
662168,64.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1058593,53.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
925230,43.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
699668,43.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1025356,56.0,Republican,European,nan,200k+,2.0,RENO DMA (EST.)
69304,67.0,Republican,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
46686,76.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
670685,41.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
221648,43.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
692965,54.0,Republican,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
695173,71.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
757610,61.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
750638,53.0,Democratic,European,nan,200k+,3.0,LAS VEGAS DMA (EST.)
1033448,58.0,Democratic,European,Non-Traditional,75k-125k,2.0,RENO DMA (EST.)
34657,76.0,Republican,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
844111,39.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
829291,66.0,Republican,nan,nan,Unknown,4.0,RENO DMA (EST.)
693949,56.0,Republican,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
921441,47.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
357096,59.0,Non-Partisan,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
747838,49.0,Non-Partisan,nan,Non-Traditional,75k-125k,3.0,LAS VEGAS DMA (EST.)
120003,48.0,Democratic,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
1009523,44.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
254420,51.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
967069,40.0,Democratic,nan,nan,75k-125k,2.0,RENO DMA (EST.)
1091152,92.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
205470,49.0,Non-Partisan,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
773583,94.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
748414,52.0,Republican,nan,Non-Traditional,125k-200k,3.0,LAS VEGAS DMA (EST.)
843575,47.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
118083,64.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
797306,80.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
616307,34.0,Non-Partisan,European,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
345825,62.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
117457,66.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1105345,70.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
1079253,54.0,Democratic,Other,Married,35k-75k,4.0,SALT LAKE CITY DMA (EST.)
304784,52.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
189200,77.0,Non-Partisan,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
332828,45.0,Democratic,Hispanic,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
892090,29.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
711122,73.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
119031,78.0,Republican,Hispanic,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
901741,40.0,Democratic,Hispanic,Married,35k-75k,2.0,RENO DMA (EST.)
627748,42.0,Democratic,Hispanic,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
148570,53.0,Democratic,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
47733,46.0,Democratic,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
1084758,30.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
879589,70.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
590021,86.0,Republican,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
1015263,90.0,Democratic,Hispanic,nan,0-35k,2.0,RENO DMA (EST.)
365906,53.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
297054,90.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
1102392,83.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
565220,76.0,Democratic,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
40543,52.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
852654,35.0,Democratic,European,Non-Traditional,Unknown,4.0,RENO DMA (EST.)
878590,50.0,Democratic,nan,nan,35k-75k,2.0,RENO DMA (EST.)
250208,57.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
912843,81.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
313517,47.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
1051126,62.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
827992,72.0,Republican,European,nan,0-35k,4.0,RENO DMA (EST.)
866884,51.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
182275,43.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
918550,25.0,Non-Partisan,European,nan,35k-75k,2.0,RENO DMA (EST.)
855405,58.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
124392,52.0,Democratic,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
998235,45.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
806113,88.0,Democratic,European,Married,Unknown,2.0,SALT LAKE CITY DMA (EST.)
562842,73.0,American Independent,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
1054618,77.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
502025,78.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
821291,81.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
242879,65.0,Republican,European,Non-Traditional,0-35k,3.0,LAS VEGAS DMA (EST.)
561199,57.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
655881,31.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
390355,33.0,Democratic,African-American,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
763308,77.0,Democratic,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
552453,66.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1001657,58.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
1034602,44.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
667153,51.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
966357,46.0,Democratic,Hispanic,Married,35k-75k,2.0,RENO DMA (EST.)
206584,57.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
772694,71.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
703792,67.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
803402,51.0,Non-Partisan,European,Married,35k-75k,2.0,SALT LAKE CITY DMA (EST.)
352845,63.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
795999,64.0,Democratic,Asian,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
102191,67.0,Democratic,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
996426,49.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
950035,59.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
399452,75.0,Democratic,Hispanic,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
614170,78.0,Democratic,Hispanic,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
705712,61.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
1105558,82.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
886548,68.0,Non-Partisan,Other,Married,125k-200k,2.0,RENO DMA (EST.)
827510,63.0,Republican,European,Married,35k-75k,4.0,RENO DMA (EST.)
640741,66.0,Non-Partisan,Hispanic,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
332993,52.0,Democratic,nan,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
1070491,85.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
290061,59.0,Democratic,nan,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
493739,78.0,Democratic,Other,Married,0-35k,1.0,LAS VEGAS DMA (EST.)
908724,79.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
117100,44.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
826048,34.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
292704,63.0,Democratic,nan,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
165903,66.0,Democratic,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
746281,93.0,Republican,nan,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
760260,28.0,American Independent,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
376149,65.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
257067,47.0,Republican,nan,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
839905,77.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
943673,61.0,American Independent,European,Married,35k-75k,2.0,RENO DMA (EST.)
106561,51.0,Non-Partisan,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
520799,71.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
104514,63.0,Republican,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
441009,51.0,Non-Partisan,African-American,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
987799,53.0,Democratic,European,Married,0-35k,2.0,RENO DMA (EST.)
516670,41.0,Non-Partisan,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
588150,77.0,Democratic,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
1095288,53.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
770279,56.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
553631,64.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1028582,59.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
821341,44.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
810834,63.0,Non-Partisan,European,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
434078,75.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
817127,27.0,American Independent,European,nan,Unknown,2.0,RENO DMA (EST.)
669010,60.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
147292,55.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
702635,46.0,Democratic,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
1064950,51.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
1069168,86.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
725344,78.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
880033,52.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
1100301,61.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
1074622,56.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
848101,66.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
1084960,81.0,Republican,nan,nan,75k-125k,2.0,RENO DMA (EST.)
806783,57.0,Democratic,Hispanic,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
595769,67.0,Republican,nan,Non-Traditional,35k-75k,3.0,LAS VEGAS DMA (EST.)
618813,61.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
301780,80.0,Democratic,nan,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
776812,59.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
288672,48.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
15132,52.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
1026768,43.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
830072,60.0,Republican,European,nan,35k-75k,4.0,RENO DMA (EST.)
